Delta,Theta,Alpha,Beta,Gamma
1.8906614698614583,1.5123531669155588,0.9087379260450048,0.5574607356335715,0.35799735092759905
1.7546492032025929,1.2609308945699944,0.8922252799498869,0.5550095917536805,0.3265912029318414
1.7240728722431056,1.0909910833891445,0.9699444946327158,0.5952526506267878,0.43308360966849024
1.6154703469986171,1.3017144868608879,0.976364566345493,0.6061443178925068,0.5127345587108331
1.6753244358362862,1.2601608196796918,0.9025043618956371,0.5632636176811683,0.4909818758908814
1.3406214392841274,1.0044470397246854,0.750193952933445,0.5674499514205829,0.4143981277252093
1.7385211030743555,1.160010431354576,0.9128508280928308,0.5686379792072946,0.27972869793583793
1.708059555569079,1.1409916414522276,0.9863885366147203,0.4923201060620832,0.2698964439704294
1.7240856888914204,1.1004376172649908,0.9555373240316826,0.5084759190157628,0.3475237883866515
1.6413359939132168,1.3366604298962912,0.9143019586689659,0.5245219175735611,0.3565698731707354
1.7338096925153037,1.5613672404021168,1.0937305713133265,0.5052144762807785,0.30081684948931775
1.715202779502462,1.6026818047244338,1.095706907034732,0.49286004151264146,0.29825444162133347
1.7555996618650689,1.4014330511686008,0.946341362925057,0.43276464620757765,0.3435960333593708
1.6702787918236783,1.1863081143406107,1.0133393632805143,0.4203899784313604,0.3494678203788092
1.652283290234184,1.1777685183954028,0.9417963498699907,0.5564740026462246,0.2669621935359206
1.6426445280640458,1.3779407980946097,0.9314798005263089,0.5882464248893304,0.1588997881206768
1.5281651684879993,1.4475636432651546,1.039892633198089,0.5794558076079372,0.2471697516155761
1.4901404693585591,1.4943889479557841,0.9970645609728758,0.555565009409445,0.3420028264487649
1.795080379693253,1.4594910286292773,1.1201587108024158,0.6213239712363987,0.3190622443316046
1.9166600358991543,1.4489692258336107,1.1544405742259354,0.6073022041676882,0.3178300244135796
1.874852707430198,1.2574685289616014,0.9880738221702822,0.5967298358388696,0.4547121199464437
1.8960011792105447,1.206138253697015,0.9615891214895791,0.6271455721403247,0.42557769484686564
2.0029935569633004,1.4306621363676124,1.1143745061199888,0.7750482052863241,0.3950809528755532
2.2610871743306205,1.7038083485232993,1.632851537746713,1.2188362039285563,0.544925604707361
2.464197698670254,1.9323480826568662,2.0149815213998545,1.5353582421879064,0.7480604293476151
2.331436202219852,2.0774240389908614,2.099481224489062,1.5719145395761729,0.7739074046787842
2.34371856642335,1.983831854508215,1.9148991076779784,1.3550992905260746,0.5734691461551027
2.425005949872717,1.6755608164224691,1.4625511415919474,0.9016500826404177,0.3301880639041446
2.515585677572321,1.9444867137095987,1.4611856412853619,0.6407544808801361,0.4825573388166543
2.508417613895556,1.922305894878431,1.4054886077472861,0.6315298789203833,0.44919913529892486
2.3800468857619994,1.5675814466989293,1.0159160522305561,0.453931248086733,0.18277144962439118
2.3051747204178885,1.7033870332854715,0.8562174634128853,0.5070875867093129,0.22765228239975657
2.3191934426831726,1.7689352555690416,0.8392559156059529,0.5238576022910798,0.4297237528358957
2.185937162103933,1.5489169238317186,1.0388649424869025,0.5201786049404549,0.5092412329222477
1.8091426630806073,1.4336714759332188,1.1506794453126266,0.5808602132258094,0.4205728452039127
1.9464691662827462,1.675537758190897,1.1690792046247132,0.5292762673939964,0.3241534028341162
1.895340538459856,1.7470237122845496,1.0471273818936335,0.5101697094402682,0.19743549425654866
1.6789826842857076,1.5829758558065297,1.065503011340993,0.6179191842891666,0.2620978133798072
1.1793545110092079,1.3265653042175993,1.1799613099708197,0.6932477262923322,0.31547449140720646
1.5057357666618392,1.0814658900702854,1.0830778365282527,0.63878857555326,0.3476700175565056
1.805758519844249,1.1642862068863287,0.9675435863836502,0.6028610591296375,0.3836805603716964
1.7980231712216976,1.2762310151259024,0.8619894547770067,0.5593762168300964,0.3949698759195544
1.6550545057373915,1.2331673229068105,0.8709506954775249,0.5743055180192426,0.37993166440814424
1.4494560545461894,1.2635769918062316,1.096670931436503,0.6089245756033405,0.30957159997857175
1.6936116599275357,1.1989372831207943,1.114107099797642,0.530490343975474,0.25126384772348515
1.754852083860929,1.3550005965777943,0.8609883225437802,0.5399746373400018,0.17363192229047175
1.7873513806376964,1.272433151902401,0.9278515905608219,0.5603599235595285,0.11656245768728081
1.530969778610635,1.0458084131502958,0.9746275421464785,0.5414367412115879,0.18869337079236032
1.6796098329679545,1.135068889968164,0.876662041882302,0.5901953730969972,0.27216609962942995
2.067169567826649,1.435454723772194,1.2727666093535221,0.7538155805434188,0.2939133660026356
2.3325006134935697,2.0363846784812885,1.5649547392162402,0.9447906814194588,0.43265314886782885
2.386389454018172,2.283682643704398,1.5478591473077836,1.0143944324952299,0.4846385488327884
2.310530071611646,2.224550670259612,1.345109767204582,0.9291579710694906,0.4229570922931227
2.2723097964722836,1.955782192851901,1.1865863166158221,0.722239469961478,0.3362153537506876
2.2901809850560952,1.6772799518429682,1.1448776761608075,0.6817479935454368,0.23219445896571503
2.123858064457024,1.5513585455885832,1.2211774509765239,0.7688620707588154,0.33180802991271696
1.866017878739343,1.5750263277067944,1.0362999111688416,0.6767285398838946,0.2673749089443219
1.9991908473268611,1.4487606179005097,0.915886914129211,0.6663576841729576,0.22704095715632056
2.0940801174468837,1.4866551286377803,0.9968238859318509,0.6580710316666817,0.3696133894846626
2.0177417185910342,1.6018266201795501,1.1231426593409033,0.520304096796809,0.3170696841868355
2.02987968485633,1.7268714105773155,1.2135473735194813,0.6518009946479367,0.30891211262102464
1.9053162842053575,1.73947148538929,1.4229431694660002,0.7679779080396478,0.45789778853646695
1.7939884046328642,1.7180283791601447,1.3485347799092129,0.7050774362266173,0.4652871843480275
1.5432166301246646,1.564090076433897,1.013717300757536,0.6432378736801123,0.34477218388265946
1.5850179135367668,1.3421370655148221,1.1317675858247547,0.5214471980669846,0.26886991097790214
2.003819726934717,1.2824503037117336,1.1498183585107167,0.5652718472542574,0.26753527646987557
2.049574602806393,1.7664053355431737,1.2706030278424447,0.6808441715064484,0.25135494110927187
2.2405871505532677,1.9982522393547737,1.5595718886197205,0.8074058601185087,0.3935278119033018
2.127094539189548,1.932070761098845,1.5839972664794406,0.7611864677786913,0.5407715966663486
1.88603751781888,1.5548794477161485,1.352225299353099,0.6010309825258439,0.5017316695699338
1.7955062225774792,1.3736582492843419,0.9712816065066766,0.5716948108288528,0.3505466185354546
1.582603816407266,1.607035539878544,0.6455234293945297,0.5334119948503627,0.31806534905681894
1.5722630834754194,1.60790943984137,0.8267650808809728,0.4959741017401172,0.30547155114408653
1.7819139379600482,1.6402590293112598,1.080799907042004,0.5792030142412534,0.29807617487791216
1.9547946123403293,1.8298667615083446,1.3288355064110855,0.5911498089926621,0.16801314965371622
2.0342610917140753,1.8001641966850168,1.3669263830895397,0.5508124431195822,0.0902684091488231
1.857122662454345,1.6253946690000616,1.306843569527454,0.6189786723034357,0.16742973870211625
2.17694660551737,1.9374104870563829,1.3995753666346746,0.6917216629807028,0.3499694307187643
2.2858288675982954,2.0045559894626215,1.3475186563081316,0.7821250925573584,0.3757954125955907
2.361125159673877,1.7839986419559972,1.1990191361832516,0.9227739414326807,0.357345440876092
2.5089984512607617,1.5506364512142092,1.457384086530918,0.8874294687026861,0.2988688769294039
2.380139145538394,1.4988144974539979,1.4526024122121401,0.722374270480203,0.29003962093112284
2.4119199371318425,1.4158950187555437,1.1566045579100184,0.6072781303734439,0.19234054095209724
2.3231780673853435,1.9148298951745222,1.2872240309086187,0.7659129085822186,0.3178367801705853
2.227051082258385,2.1228758995685815,1.410383226826463,0.8910864653106236,0.4285972280282097
2.1554657506102695,2.130113147410276,1.4675891748440386,0.8608489596446801,0.41645412003668425
2.2715764077866822,1.9743334696798278,1.391738857632592,0.8437739293862201,0.3659067216308905
2.2815307358909136,1.7121628324167415,1.647300117989262,0.8658853868560877,0.34450570873518416
2.2657405591975985,1.7388810143674962,1.745798198433445,0.8598101155858803,0.3742653418885028
2.3034012467415192,1.6112576929619584,1.607097946043722,0.7622283605474094,0.2972747427087878
2.2297827480541437,1.4234320497091442,1.325163132400184,0.6932972994797045,0.26813055205817743
2.2016315014143757,1.4465537692747796,1.031750745819474,0.6550003382851313,0.23338765639075254
2.0269324491026457,1.5375877802111493,1.253687768147477,0.7077388225623719,0.21275561404181265
2.0742433226082397,1.6303915129849915,1.193444889896547,0.7072619667177067,0.20584283561951852
2.133172197447281,1.6977207231956253,1.0601220261250826,0.6135641744452259,0.23070480157623668
2.2499302734698072,1.7265494740553506,1.0713270983601755,0.5553607198211964,0.2103453535300329
2.404615844043802,1.8953769572178938,1.3414125480542196,0.5699658228814868,0.25997394480667335
2.3362985266254337,1.8500785332388832,1.4244125305185795,0.517892146139317,0.25668175343010846
2.3006946645464343,1.682343498083653,1.3878415816243161,0.5702148515207015,0.30556714476137986
2.1808854295092504,1.5992605759221694,1.3232010322686258,0.8285923207301197,0.35154201806702184
2.3880945036483467,1.8117219757865064,1.2758147764954777,0.9221409328102855,0.43157745563668704
2.3154264512926437,2.0131451921049535,1.2137883118603177,0.8788674943293298,0.4310358847149408
2.378109541645258,2.0587514491187227,1.5391857849052684,0.8598924572950086,0.33327211683085445
2.282731628536387,2.103214906193846,1.7409673019274703,0.9500221361560565,0.16265789943875494
2.2042577957643834,1.9341833152764043,1.578030405055585,0.8538127711296974,0.10522643006805245
2.052387410451957,1.8744564785388524,1.1554784041805601,0.6125219520365113,0.28984912065100027
2.0617481829031017,1.977671927806787,1.0839212204751258,0.6074019041767343,0.34197560851241626
1.6489825582330837,1.894188523592281,1.346819012175517,0.7415417471609169,0.2586087288487691
2.069052087079231,1.94213544198656,1.623289712777685,0.7047873638263425,0.25926724410004093
2.223837356436312,2.0269769017954316,1.6031072535326985,0.6484366078084361,0.35552250647356837
2.222766364685954,1.8332628526576151,1.3389750734117671,0.512370728055453,0.319629659385526
1.9471057703507546,1.7401168977848462,1.1068817897292373,0.5540794980732162,0.29014116549191293
1.8326178356484168,1.633929706986445,1.1571566441995504,0.6331318134689405,0.24336936433287285
1.7111099694589926,1.4822138827465587,1.0783019688055173,0.6699653410008205,0.16384441617257
1.9062121631101252,1.6997775579936938,0.9862399930353838,0.7162588639075612,0.28989160291842253
1.7877125992980665,1.9563268044999231,1.189697361669554,0.7464687238773365,0.31639136249032945
2.071943760342731,1.9547752747747538,1.1759420894417347,0.6923136592915322,0.2771692291375789
1.9549771618780682,1.7215198863676933,1.0473161372576023,0.649366075237255,0.29429304684495716
2.207668666272537,1.5666739280197124,1.1207469997129764,0.6963448088603744,0.29554627762949065
2.1719652811770254,1.5619184063162677,1.316084238133379,0.7791778506147216,0.42326485506355027
2.4663888793388775,1.7924770869842144,1.5464710297191688,1.2827002655293998,0.9756488297993424
2.490764143242941,2.012032732002772,1.8012588373665555,1.5245254002892417,1.2155352222650648
2.46024580445198,1.9306575838094302,1.8180670958037293,1.457992739385737,1.125276605374399
2.4756075868130156,1.7015186680229737,1.724576890373969,1.1774400931452955,0.7763070524641498
2.502127677570178,1.779539198543919,1.5752499744555888,1.1479108202539354,0.8690787779159583
2.6105977525987814,2.0682418519012677,1.7903312953050718,1.469592681546464,1.1619428361086512
2.516457265394135,2.0383783777002233,1.7729047825667235,1.4539694109812176,1.14894008608955
2.2729635500298806,1.6163273380108352,1.4062961949380883,1.0842124608881925,0.7772802121885359
1.4086231054423004,1.1840711586717592,1.0120468501985163,0.9157523111452891,0.5847396122930337
1.771530633536548,1.7714583175909688,1.4349369572475208,1.52793908773264,1.1384313670746
1.9274987824118779,2.1164773999491677,1.820782223985475,1.7707866146565505,1.2994400687238397
2.178906145090706,2.4116021373782206,1.887780898747152,1.786995764199293,1.2593068558782534
2.319364711332655,2.432252952567347,1.852425505031956,1.6347173545800688,1.1999400024710267
2.5290097671879286,2.325733948042422,1.9644917597416887,1.517002044343919,1.1287797319476613
2.48567212856273,2.4260356493796653,2.004919665897106,1.5790439169260773,1.3517647233851544
2.3877115284167485,2.3483816299817017,1.8292818751686855,1.4575444889973221,1.3698255432680733
2.553826828066393,1.9465247296863162,1.5881608234610016,1.1891242627283953,1.0821871755573078
2.5553644909169853,2.060728313911235,1.7880066960997065,1.3902323468746638,0.799535100407431
2.502006314387175,2.001877331663538,1.712097127888559,1.3278794205241204,0.7396023602155424
2.1893035785286754,1.4901201778560176,1.3147765600042343,0.8711925442046453,0.32683561085569235
1.1321398210379332,1.1170778024105577,1.0211477537566553,0.7850809284636657,0.776574414912823
1.4099935461470934,1.4896156285162088,1.4056437663216523,1.1849969878457134,1.1664463758615757
1.4079666001436073,1.4940059366123941,1.4287913057754944,1.2243454796103748,1.1864465645048654
2.153046853806452,1.758656178359512,1.4914296021177826,1.1867870999858774,0.9115167546919275
2.42805979298893,2.1754709455416874,1.7652503903595214,1.4613035686349578,1.0861920316542946
2.3878790279662385,2.22551757587459,1.757052419888491,1.4550533157172325,1.068196334421334
2.4568292467577533,2.067611115891694,1.7192469763949116,1.1821845299401206,0.7393666774649746
2.5423207951701756,1.949137315236967,1.7170230816726548,1.1323229700029736,0.6052822967002768
2.4676049665476447,1.654430857000259,1.521812537104209,1.1144440273341363,0.5661365179188653
2.3530276664428516,1.3819719190031619,1.0481569331362697,0.857210037956127,0.28933882508149605
2.3204566806635336,1.642240454614662,1.3453529855662278,1.264123353668795,0.6880679650329985
2.5653865231375423,1.9313981551737187,1.831359234555429,1.5125322120431823,1.0204297784147571
2.4464861683671097,2.099289862377441,1.971810687214228,1.5212939790237137,1.1552026630882866
2.520368674279401,2.1625214740787695,1.8505863558939357,1.41091667014689,1.021419707294303
2.4389495423500263,2.0839994501760297,1.7161539587788435,1.1549072665560005,0.6467191832355056
2.316802374084637,1.9249359978278813,1.7966291886393289,1.187538663809294,0.4919487575423023
1.9080237518973384,2.009441086195761,1.9118678049133329,1.3431215732681006,0.624010726841191
2.0802999635490953,2.0296518484029065,1.8511060349941608,1.3802180859055044,0.6204106475095268
2.337766348451927,2.3210139509886822,1.7305435364661144,1.4109964602365594,0.49253399290107835
2.316012681230278,2.3943669027845833,1.9821048364525096,1.3592649837958917,0.6340616550608096
1.9165409766432493,2.335944488207924,2.0299026252629746,1.2009166812398064,0.7176311658975979
1.9368216747559965,2.264801581487658,2.0405594208285467,1.2392296017303541,0.6986538603645088
1.927222878281429,2.349282799423352,2.0813179979692955,1.2199184026637009,0.6544761739998712
1.811667631398262,2.4414706633690897,1.9773039469025804,1.310849291994854,0.6228311412519932
1.9103884821887471,2.452876060219373,1.8697534859264424,1.4261715343885653,0.7234642389894017
1.825691861640963,2.3797758338221398,2.0154914933766697,1.3356650852736813,0.7348537722041912
1.9249948788701514,2.3932344388340643,2.0243145813870798,1.2188664048178182,0.6327057158182012
2.0274336020740495,2.4436103030052645,1.9386942943577583,1.3663265870553685,0.7485555731079092
2.066460453423012,2.490291263240033,1.8012664036446289,1.5261825693500137,0.9877896813286786
2.146976886010112,2.4232975112269903,1.7054049159747418,1.4632193154688464,0.948877638015174
2.1856632665252156,2.4241618482903315,1.7585118355403775,1.344735930614026,0.711899243897935
1.9259862525942018,2.4831098584898763,1.7935497208769204,1.3848817968094136,0.7506870854552103
2.1850175869158974,2.4802373495468473,1.826432256027536,1.3587849318803213,0.7202103597162283
2.1233170550551996,2.4752211452205968,1.8886680474629907,1.2955528192118826,0.6427848825967988
2.0140774201407265,2.4473489294084785,1.9635454158475352,1.3869712641902963,0.6049433854063794
2.0086289506196593,2.3911572308297475,1.8956918340711781,1.4046152319067673,0.6096381671227218
1.9200009602117216,2.418788710231509,1.8392365057409557,1.3564963585450474,0.6547636732722236
2.0239720278941276,2.430302757021804,1.7504255281633676,1.4197753568871458,0.6954350676877507
2.1125689170792246,2.4221390600777704,1.8369170319757813,1.4870725809798304,0.6068293335019662
2.185553605892129,2.41489249819143,1.9298581514071718,1.4783791800390857,0.7218796391053676
2.2773157373465263,2.46725026839797,1.883194783316606,1.4213110109479234,1.1459081722453903
2.210086263152441,2.4101090234895453,1.8850229644585759,1.3497424258896402,1.2770052435556527
2.2723750729754606,2.2064962219849753,1.9239767516151944,1.3192382782299164,1.103022650744797
2.1801395769894647,2.2669002809758183,2.0509086657447213,1.309254708116185,0.7205431940035774
2.243842478863504,2.4048017015673,2.008291819117913,1.4318500448389764,0.8015985332103657
2.006617452978683,2.481398780149297,1.889007861120213,1.5012876518234775,0.9619919355207229
2.0758459874029853,2.4709196147095365,1.8770439083280366,1.3998865942770495,0.9127148768577908
2.097747140354327,2.4275725211018893,1.8029046189835902,1.3006424889207515,0.6847561576838017
2.0513208224857573,2.4203476501992633,1.764364195986934,1.3565609574365505,0.619121353953813
2.255091937322067,2.4075454726088026,1.7134530637752041,1.391144131995529,0.635192791421769
2.2370299222672374,2.399763081676113,1.9329958334327606,1.482458065613822,0.5601495078915317
2.4089101428523567,2.328316031344041,2.0788305417699795,1.525698731054855,0.6073049041023466
2.4495733843747645,2.292765742685891,2.038343047861476,1.500437857141239,0.7445090891478637
2.381428355470689,2.2817262039652717,2.066231735956082,1.5351995910862346,0.799505173218216
2.1131366603667083,2.2604340045663593,1.9499019293172464,1.4406134861188546,0.7293395740896721
2.142243015242766,2.2877276801714803,1.8285239537940394,1.3797133657991936,0.699724538723838
2.3091274506598594,2.3372064993860877,1.8878014594314316,1.3350921863803733,0.6764717344079675
2.503398362801499,2.20125360617555,1.7112436709099017,1.2956199109481126,0.5565865772320876
2.3087852403756144,1.9999663433396366,1.6192706490470261,1.039603625431173,0.46605652189831337
2.4402109661206817,2.065306136195248,1.796808378770551,1.231666011654329,0.7167255032341164
2.2246654134308725,2.0229663867512917,1.813410964382358,1.219382394335364,0.7078312292455416
2.148478673108951,1.9676177118721447,1.7136004041994441,0.9190564443240765,0.4589054970346281
2.2153138483870873,1.8966851888980947,1.6263496622651712,1.0431457309451875,0.4490243454720836
2.2497196677782276,1.9929467974991093,1.8000214370545495,1.1762704686859902,0.5071631873055634
2.3302694682000396,2.0199259581024998,1.8001593139407448,1.1096701503165203,0.4886931790714807
2.2669610128259787,2.032993536965574,1.669649106241302,1.0745650969629736,0.47800654512200824
2.225080031187412,2.1281149114316262,1.6311541347840361,1.0931709453194396,0.5389543483415287
2.2632229796835057,2.193329980149565,1.5912693213204534,1.0704150355471478,0.5413895768580176
2.199200762091827,2.185320031061914,1.475683655778574,0.9995151179971423,0.4883036118582163
2.165237231098982,2.0433451815648733,1.752476494580388,1.166897008235701,0.5147936591638073
2.2379235052227986,2.11430517525018,1.7754224606432274,1.2237712371118317,0.5709510936202742
2.3503088789748885,2.0737508993025076,1.7058477460002321,1.2154480229786415,0.6480645204223957
2.343273029840671,1.9351085732489848,1.6870671108855613,1.2756882406681556,0.6459788087065514
2.396953665027623,1.9963642836789033,2.0182488349364993,1.4623159515806872,0.6432766552602924
2.336517752616974,2.045413292992906,2.0570446841178045,1.4377878767192134,0.7265200710640027
2.486622770583377,2.0503513914319167,1.861181672448294,1.231728077385131,0.6492928265793334
2.320079764453259,2.1548607985964843,1.7035397567119315,1.1582073103840083,0.5500489366949612
2.4044415229219847,2.274174576208543,1.7197652265226933,1.1219029151258093,0.5877767285937593
2.2567860510066335,2.1939718338303282,1.6152916207139447,1.1240903141873946,0.5393921391549019
2.35295404018732,1.9757469000457344,1.6986578426020407,1.186150248044966,0.6017766669930928
2.3402905995629673,2.09148538115525,1.8198944671427055,1.20915969195923,0.6413810597074316
2.1055285986740513,2.2148175297721053,1.873674153459108,1.1771108297879962,0.6062422242170665
2.078926052859935,2.251926822749776,1.8348686866020079,1.2749372040144045,0.5617338524028558
2.241895883302341,2.1054216670415515,1.954972591122892,1.3496725679831243,0.5166164135070987
2.4006516259671886,1.891917584858041,1.9210710131949669,1.272245827108982,0.5358183562869654
2.422816894593902,2.055103092642846,1.571789357501681,1.134953800920684,0.5246557454908669
2.2117720766230247,2.200463362386478,1.5883656854473014,1.1139428899729988,0.5726201550690494
1.9291057847427886,2.083030580342976,1.758729874582046,1.1044190766200266,0.614888072098833
2.1410036638191117,2.072362136363849,1.834217564230888,1.0730317403188205,0.6446071308902332
2.1566589218737557,2.2172304685928523,1.8182097240898194,1.0698657032662686,0.5952770657540883
2.146745982090675,2.2436774008427647,1.672305813546772,1.113880574520492,0.5881305073067535
2.0723801465393707,2.273480338389785,1.6148064682951284,1.1847674808279574,0.6109270046383761
1.9783672937215817,2.250356273955853,1.5813385677872445,1.2011851238050613,0.6266835738909495
2.2642617588866476,2.2482209215423508,1.7141850115058583,1.192405466516178,0.6636092736573935
2.236703105940777,2.1948987018033304,1.740906092925286,1.1660584703451229,0.5918120579522944
2.2329213228990827,2.0041994399852396,1.7045358728706137,1.1146665217169645,0.536863797057304
2.148919459603207,2.0688768939511135,1.8843017519267797,1.0772798530451988,0.4423669609101114
2.0579942473205666,2.237336800085066,1.8269253972373962,1.0172677547159574,0.3925423450313744
2.22948230984634,2.14381937644358,1.6511484441873285,1.0441896938110191,0.5129195717765586
2.320378263391988,2.1094100484069815,1.6531897315681974,1.1632515236406895,0.5872646545462281
2.210117764734047,2.2993162465896426,1.8636209969911361,1.1435714053757935,0.5892626796558621
2.209169310191826,2.2554101215397977,1.9165776794277067,1.0556065535980146,0.5669570104090818
2.1864226928820765,2.2798827775510433,1.8764872024756922,1.0466687805606956,0.5564537717763961
2.0773602191037996,2.197897247482603,1.738792645054306,1.0327546684852105,0.494691910472285
2.0588570476928076,2.144248405274896,1.6079735851329997,1.0476369735728193,0.5019192795061812
2.0448175800209674,2.0114671605705765,1.6577980877909013,1.0863128845708734,0.4346763895225493
2.1825867948069244,2.01247921011448,1.8049580005509451,1.0704825087891594,0.34341366899970044
2.207760323641266,2.0994887909516717,1.8574194077237847,1.0871036478731346,0.44374604816054497
2.3368926934973,2.0199531740771532,1.7540875224634633,0.9988263986570417,0.5240083453321909
2.3353701144460493,2.008559285256114,1.7172011823819904,1.0926901316809041,0.6227552530210093
2.3480500588388176,2.0246946129531116,1.8217800424119521,1.2170132435189613,0.706327319692816
2.2109405973416556,2.1091701639300107,1.9205793280576042,1.2608662478335333,0.7371428814946344
2.1972263786031916,2.1388773597475454,1.7226052327684431,1.1557027051604956,0.6688018888388602
2.1114101115619324,2.1131551983511554,1.6436304059230096,1.1642610298971539,0.6393442335048881
2.1574974781747303,2.129273559946717,1.7272360476966515,1.1983099175559628,0.6149097371790432
2.0964098091312575,2.1912045654663714,1.6620406409614863,1.130229669842211,0.46655778118310404
2.241358890385247,2.155249505592428,1.6319208393243312,1.140806405973742,0.5372106258084752
2.11306301757586,2.149683680512801,1.6584399726190846,1.1259147497246325,0.6744199029059251
2.162596994635246,2.1144352798813326,1.5541918603181464,1.1024505581772126,0.6215270438842576
2.1254951202073054,2.1859606973902292,1.577627883861488,1.0681569302598957,0.6341301714750689
2.004085279582972,2.2073206418817928,1.771890611603561,1.121758922204561,0.6549561068822563
2.0550248178285555,2.0829291253359545,1.840425806787184,1.1860239637208374,0.6619953736761964
1.974544705008587,2.0569224301287967,1.88651124177179,1.106751572124253,0.5607927086832102
2.00772619848181,1.9877439494412896,1.7076637899873321,0.786514901606931,0.4157571632526038
2.033689679272585,2.0499265370611077,1.651010436514221,0.9524129397408444,0.40129540511552964
2.1867403147361295,2.0971061700411093,1.7120623306638703,1.020011496346309,0.42537428339783817
2.235352344263575,2.008668897804915,1.7691205104295769,0.8597350574089007,0.3707738281907889
2.134071108370511,1.8235372279221598,1.5588209475665302,0.5816229075069912,0.3344590479205505
1.9826655562713487,1.9190861088980884,1.1315247157575479,0.545304277780281,0.287661338206961
1.8699773438292087,1.9633238497552168,1.3008140245364652,0.5716913102534942,0.35000501929938366
2.1240036785149776,1.9506599285173205,1.3736522833045994,0.5304258806439719,0.30164812223723236
2.1185984933873776,1.9568647134807664,1.4193747791042648,0.5880904116842163,0.2686760368083124
2.018594693628262,1.991573237086539,1.5335573049626077,0.7329258555816011,0.25876546963539293
2.0521853965821486,1.9613409388612328,1.5320425908113389,0.7689039873416463,0.33730189059526716
2.062300663403901,1.9150731294211796,1.384726519580752,0.6334069890562547,0.38345825733073147
2.286374357984087,1.6795261353077113,0.9703608097951975,0.5472027069056773,0.3092081717017709
2.3059241169352327,1.4347076851917715,1.229863727792031,0.6569629929499814,0.24685975871628174
2.5108335300288034,1.6162297690898237,1.4448075181457336,0.7557564500245894,0.3244543719308932
2.3731614089250854,1.6386143795771217,1.4659991863309136,0.6473571110820517,0.357323959607788
2.2993229708094605,1.4508021547270313,1.2715351187524637,0.43698252774302504,0.32437244953279826
2.0537002851803425,1.5195775407904262,1.2132947126212774,0.4023362169957857,0.3470177713755475
1.7742987746299468,1.4816211611347763,1.2104718077712924,0.3770350170925288,0.3645036081458258
1.823552305517047,1.368965230194716,1.4302564820956467,0.5239041852664551,0.37885091936829324
1.85084154034262,1.4560540834390585,1.5054398045046045,0.6018795736535515,0.41961413446793117
1.772501136900776,1.6363204601372596,1.490422528503845,0.5609122897038854,0.3934274026056779
1.6051474534216192,1.8899554919985246,1.6333737748942252,0.7692524904588675,0.45643710096888307
1.6565427703082087,1.919348535122913,1.6469893298593816,0.8070605300888983,0.4576453334857354
1.8035945358156782,1.6364418798888385,1.5352549357832936,0.7288713064994788,0.31870322408170554
2.0732064431822734,1.9430580758919835,1.6189503923226314,0.9125741080164171,0.43495247178433805
2.2626189826087746,2.150353793437456,1.686089254823325,1.1642891438520937,0.5604881660832852
2.3895431622979437,2.0484089681758695,1.8725311665157578,1.4055906325171463,0.7065962138243911
2.3908610707783526,2.061071599188116,1.940857325797723,1.4719898989279834,0.8251979613784126
2.35173211202774,2.12871741418018,1.8787897629582373,1.44566833772318,0.9289528395713599
2.2738435926848517,2.1464616249120376,1.9409879545121058,1.4374522589226022,0.9675013622017055
2.316495519493752,2.2297842560461456,2.001714493117374,1.4457976854987333,1.0512913384474227
2.2722677079060443,2.1292766557437632,1.854791640439235,1.3208280053951542,0.9672780808056964
2.1616631604212575,1.7847452216678361,1.4689877070820143,0.9992208928319822,0.70344156083733
2.0264297217032827,1.8691686016570381,1.4389105566672782,0.8647935217615891,0.6080840911501428
1.9165968442363497,1.8481282750225712,1.3811084429120453,0.715511628544124,0.5133986805013289
1.9585736971499028,1.7347973727479473,1.396038027541558,0.6775012540768262,0.47967399904729513
2.182317258266951,2.0303414058172464,1.8501378814098521,1.0640298513595572,0.6822611876124146
2.2421713057546686,2.137798739365984,1.9539314135365633,1.2159393523226865,0.7734579896776741
2.298582191026988,2.0054390181302355,1.799826901748206,1.1028494258642239,0.6966253980725566
2.14111277945929,1.8638920787620228,1.431009181297363,0.8442001881166631,0.47772662383953435
2.4388466620439537,2.0726314481603842,1.2431986257870062,0.7877376934799979,0.4515932307939265
2.3428478342073285,2.1803092568565887,1.354587788305265,0.8329257481180986,0.46490664643447654
2.3486636850461515,2.060775090594368,1.5702388157052172,0.8885077462172298,0.3996522900460307
2.19911711227913,1.9298717525745357,1.6798498952068908,1.065653780072581,0.5829825666730662
2.2337192588641717,2.006838876815348,1.5867427590907408,1.0746939979387482,0.6315587485295658
2.239641062783364,2.21247955963517,1.6344846430041942,0.8627271445352884,0.5080579924340852
2.1739297606501506,2.092646435619025,1.6660446763070234,0.7505985514929784,0.3503697348955807
2.1271068669170314,1.9233330822813226,1.5325878138404136,0.8390299492703218,0.37746780956387616
2.253029394559698,2.050499367456913,1.7101986331335413,1.0298914053094534,0.4346329451825279
2.329995800783377,2.107829270620687,1.804109327834703,1.086813049539707,0.41214995767257284
2.4549757792609364,1.961008615208672,1.5885542895125075,0.9837961609712965,0.4132075288225513
2.510721049545401,1.7959704864492796,1.2249752081302203,0.9139397630460475,0.5104699606803053
2.3424522261119995,1.5373413636369715,1.0277142182290022,0.7859024362868497,0.40464825351801587
2.4288558288257853,1.6602490489376118,1.1972695378528015,0.8213453558328107,0.4027431819562708
